ip.src,ip.dst,tcp.srcport,eth.src,eth.dst,frame.len,udp.srcport,udp.dstport,Label
172.252.146.235,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.252.78.133,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
142.111.225.244,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
192.177.52.128,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.164.88.93,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.253.206.154,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
45.38.213.36,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
23.27.252.166,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
50.118.234.106,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.99.233.20,10.10.10.10,,00:16:3e:0d:ec:f2,98:5d:82:11:54:49,179,53057.0,50013.0,Attack
172.252.172.239,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.186.7.30,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.120.165.238,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
192.177.66.189,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
45.38.146.86,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.99.233.20,10.10.10.10,,00:16:3e:0d:ec:f2,98:5d:82:11:54:49,314,53057.0,50013.0,Attack
107.164.110.51,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
45.38.164.225,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
192.177.101.67,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.252.119.12,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.99.233.20,10.10.10.10,,00:16:3e:0d:ec:f2,98:5d:82:11:54:49,183,1194.0,61581.0,Attack
166.88.136.86,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.186.140.141,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
68.68.103.174,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.253.216.133,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,54,,,Attack
107.165.224.109,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.120.96.250,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.165.126.124,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
142.111.13.60,10.10.10.10,,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,82,,,Attack
192.177.96.92,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.120.107.219,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
192.177.101.138,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
192.177.96.196,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
166.88.136.233,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
23.27.196.185,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.186.70.226,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
142.111.213.40,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.252.243.104,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.252.160.216,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
142.252.86.35,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
192.177.96.123,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
166.88.146.171,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.252.165.67,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,54,,,Attack
172.252.113.114,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.186.121.248,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.164.109.132,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
142.111.187.133,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.252.136.68,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
192.177.52.239,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
192.177.52.239,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.120.39.157,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.121.126.60,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.121.14.207,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.187.73.219,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.121.67.108,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.187.160.105,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
142.252.111.134,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
45.38.52.191,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,54,,,Attack
45.38.172.215,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
45.38.172.84,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
192.101.224.118,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.187.214.150,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
192.101.224.249,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.187.115.51,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.187.45.162,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.164.8.212,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
45.39.1.76,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.165.71.136,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
136.0.206.170,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.164.183.32,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.164.183.32,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
136.0.206.84,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.165.52.254,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
192.177.96.208,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
45.38.146.33,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.186.173.215,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
45.39.128.80,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.252.151.118,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
23.27.91.245,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
23.27.138.26,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.164.214.137,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
45.39.27.79,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
166.88.240.87,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,54,,,Attack
104.252.78.24,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
23.230.120.140,10.10.10.10,,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,86,,,Attack
107.164.110.243,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.164.110.243,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
173.245.94.141,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.186.116.167,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
45.39.67.212,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
45.39.67.10,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.165.103.252,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
166.88.17.156,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
136.0.206.175,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
50.118.234.223,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,54,,,Attack
104.143.157.166,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
166.88.38.65,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
45.38.164.64,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
45.38.164.224,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.186.55.228,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.186.230.65,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.253.58.242,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.253.252.211,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.164.110.191,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
142.252.164.207,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.164.59.22,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.164.59.22,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
166.88.16.40,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
142.252.246.217,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,54,,,Attack
104.252.155.221,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.252.114.179,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.252.78.176,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.164.2.125,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
192.177.101.125,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
192.177.101.44,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
192.177.101.44,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
45.39.46.194,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
50.118.185.70,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
166.88.75.234,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
23.230.64.153,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.120.96.238,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.187.3.16,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.164.223.57,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,54,,,Attack
142.111.5.134,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
23.27.25.14,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.121.15.85,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,54,,,Attack
107.165.22.88,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.187.18.207,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.252.160.85,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
192.177.96.173,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.120.251.214,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.253.214.172,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,54,,,Attack
50.118.252.199,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
23.27.116.247,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
209.74.105.131,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.187.67.209,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.253.23.69,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.121.14.3,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.187.67.134,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.252.197.31,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
192.101.224.236,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.252.0.244,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,54,,,Attack
166.88.203.35,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
166.88.203.35,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
23.230.239.198,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
136.0.189.62,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.165.48.59,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.165.48.59,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.186.237.238,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.164.83.135,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.186.32.206,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.121.42.106,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
142.111.177.140,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
192.177.80.54,10.10.10.10,,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,86,,,Attack
23.27.40.216,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.120.190.6,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
45.38.146.165,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.165.103.165,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.187.77.239,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.187.164.172,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.186.220.49,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
142.252.43.54,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.186.118.178,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.165.126.222,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.165.95.121,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,54,,,Attack
172.120.220.205,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
142.252.43.198,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.252.20.245,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
166.88.199.126,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
136.0.221.131,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.252.91.175,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.165.103.201,10.10.10.10,,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,82,,,Attack
172.252.91.175,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.120.122.239,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,54,,,Attack
50.117.76.27,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
136.0.123.29,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,54,,,Attack
107.186.55.234,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.164.191.18,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.186.55.7,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.165.23.238,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.120.121.9,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
50.118.228.154,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.121.7.145,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
192.177.101.250,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.252.99.98,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.186.125.145,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.121.126.236,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
166.88.147.16,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
8.14.147.4,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
142.252.102.244,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
23.27.187.96,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.164.155.3,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
50.117.19.50,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.165.3.49,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
23.27.111.92,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.120.56.3,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.253.241.178,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.253.53.97,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.253.51.101,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
50.118.192.210,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
142.252.81.149,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
216.223.207.13,10.10.10.10,,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,230,61581.0,1194.0,Attack
104.164.189.98,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.164.129.201,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,54,,,Attack
142.252.18.133,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.187.238.79,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.165.133.153,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.165.133.153,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
192.101.218.147,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
23.230.236.65,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.99.233.20,10.10.10.10,,00:16:3e:0d:ec:f2,98:5d:82:11:54:49,177,53057.0,50013.0,Attack
45.39.236.224,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,54,,,Attack
104.165.133.83,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.165.107.207,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,54,,,Attack
172.252.66.242,10.10.10.10,,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,86,,,Attack
104.252.99.240,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.252.99.50,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.187.105.80,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
136.0.59.133,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.165.129.242,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
216.172.131.22,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.121.14.36,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
136.0.59.235,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
45.39.91.128,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.187.219.241,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,54,,,Attack
107.186.54.95,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.164.30.41,10.10.10.10,,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,82,,,Attack
166.88.111.59,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.121.137.79,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.164.239.60,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,54,,,Attack
185.208.168.181,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.187.216.43,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
172.121.86.44,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,54,,,Attack
136.0.206.192,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.252.223.104,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.253.59.20,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.187.190.66,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
23.230.160.55,10.10.10.10,443.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,54,,,Attack
104.253.66.79,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.253.68.2,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
136.0.206.38,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.187.190.66,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
107.187.190.66,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
104.165.103.201,10.10.10.10,80.0,98:5d:82:11:54:49,00:16:3e:0d:ec:f2,58,,,Attack
