"No.","Time","Source","Destination","Protocol","Length","Info"
"167","0.002526","104.253.252.2","10.10.10.10","TCP","58","80  >  19949 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"168","0.002530","216.223.207.13","10.10.10.10","OpenVPN","236","MessageType: P_DATA_V2"
"169","0.002539","216.223.207.13","10.10.10.10","OpenVPN","232","MessageType: P_DATA_V2"
"170","0.002566","107.164.46.127","10.10.10.10","TCP","58","80  >  18312 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"171","0.002569","142.252.227.213","10.10.10.10","TCP","58","80  >  48982 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"172","0.002583","104.252.116.166","10.10.10.10","TCP","58","443  >  64284 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"173","0.002585","104.252.116.166","10.10.10.10","TCP","58","443  >  36685 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"174","0.002608","104.253.122.66","10.10.10.10","TCP","58","80  >  37090 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"175","0.002612","172.121.58.167","10.10.10.10","TCP","58","80  >  31756 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"176","0.002631","172.99.233.20","10.10.10.10","UDP","183","53057  >  50013 Len=141"
"177","0.002676","192.101.218.208","10.10.10.10","TCP","58","80  >  6199 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"178","0.002679","172.121.138.174","10.10.10.10","TCP","58","80  >  33690 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"179","0.002682","45.38.93.124","10.10.10.10","TCP","58","80  >  28746 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"180","0.002700","172.99.233.20","10.10.10.10","UDP","179","53057  >  50013 Len=137"
"181","0.002762","107.165.91.60","10.10.10.10","TCP","54","80  >  58093 [RST] Seq=1 Win=0 Len=0"
"182","0.002766","142.111.143.12","10.10.10.10","TCP","58","80  >  3901 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"183","0.002774","104.252.89.100","10.10.10.10","TCP","58","80  >  48781 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"184","0.002789","104.252.89.100","10.10.10.10","TCP","58","80  >  39982 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"185","0.002809","104.252.89.100","10.10.10.10","TCP","58","80  >  48457 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"186","0.002811","107.165.173.100","10.10.10.10","TCP","58","80  >  22466 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"187","0.002813","104.252.89.243","10.10.10.10","TCP","58","80  >  24884 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"188","0.002816","104.252.89.243","10.10.10.10","TCP","58","80  >  58112 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"189","0.002850","172.252.115.62","10.10.10.10","TCP","58","80  >  34723 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"190","0.002911","142.252.108.143","10.10.10.10","TCP","58","80  >  41876 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"191","0.002914","142.252.174.103","10.10.10.10","TCP","58","80  >  30731 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"192","0.002922","104.252.116.36","10.10.10.10","TCP","58","443  >  12226 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"193","0.002924","104.165.53.90","10.10.10.10","TCP","58","80  >  38815 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"194","0.002927","107.186.181.181","10.10.10.10","TCP","54","80  >  38849 [RST] Seq=1 Win=0 Len=0"
"195","0.002952","142.111.139.135","10.10.10.10","TCP","58","80  >  34005 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"196","0.002955","104.252.137.185","10.10.10.10","TCP","58","80  >  42777 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"197","0.002990","172.252.115.220","10.10.10.10","TCP","58","80  >  2802 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"198","0.002992","172.252.94.34","10.10.10.10","TCP","58","80  >  32435 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"199","0.002998","45.39.138.156","10.10.10.10","TCP","58","443  >  1911 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1400"
"200","0.003001","23.230.19.177","10.10.10.10","TCP","58","80  >  2974 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"201","0.003003","104.253.116.124","10.10.10.10","TCP","58","80  >  58170 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"202","0.003021","142.252.109.108","10.10.10.10","TCP","54","80  >  61936 [RST] Seq=1 Win=0 Len=0"
"203","0.003023","166.88.175.5","10.10.10.10","TCP","58","80  >  1244 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"204","0.003086","142.252.218.26","10.10.10.10","TCP","58","80  >  48470 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"205","0.003103","45.38.184.8","10.10.10.10","TCP","58","80  >  510 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"206","0.003124","45.38.184.197","10.10.10.10","TCP","58","80  >  17702 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"207","0.003141","107.186.248.174","10.10.10.10","TCP","58","80  >  65486 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"208","0.003143","142.111.87.234","10.10.10.10","TCP","58","80  >  40709 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"209","0.003154","23.230.154.232","10.10.10.10","TCP","58","443  >  58296 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"210","0.003181","45.39.70.23","10.10.10.10","TCP","58","80  >  35665 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"211","0.003184","142.111.224.99","10.10.10.10","TCP","54","443  >  59613 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"212","0.003186","45.39.70.96","10.10.10.10","TCP","58","80  >  21732 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"213","0.003242","107.164.154.38","10.10.10.10","TCP","58","80  >  17095 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"214","0.003244","45.39.131.50","10.10.10.10","TCP","54","80  >  26491 [RST] Seq=1 Win=0 Len=0"
"215","0.003265","104.252.209.164","10.10.10.10","TCP","58","80  >  49976 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"216","0.003268","23.230.110.223","10.10.10.10","TCP","58","80  >  36770 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"217","0.003282","104.252.156.106","10.10.10.10","TCP","58","80  >  55798 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"218","0.003290","107.186.51.215","10.10.10.10","TCP","58","443  >  18770 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"219","0.003307","172.121.224.132","10.10.10.10","TCP","58","80  >  43866 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"220","0.003330","45.38.1.239","10.10.10.10","TCP","58","80  >  37371 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"221","0.003356","23.230.68.139","10.10.10.10","TCP","58","80  >  23532 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"222","0.003359","142.111.154.194","10.10.10.10","TCP","58","443  >  35355 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"223","0.003379","107.165.173.222","10.10.10.10","TCP","58","80  >  31031 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"224","0.003382","45.38.76.200","10.10.10.10","TCP","54","80  >  20243 [RST] Seq=1 Win=0 Len=0"
"225","0.003395","107.165.173.222","10.10.10.10","TCP","58","80  >  19121 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"226","0.003416","172.121.252.155","10.10.10.10","TCP","58","80  >  53096 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"227","0.003450","104.164.108.241","10.10.10.10","TCP","58","80  >  2163 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"228","0.003452","45.38.160.186","10.10.10.10","TCP","58","80  >  1139 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"229","0.003478","107.164.53.190","10.10.10.10","TCP","58","80  >  55932 [SYN, ACK] Seq=0 Ack=1 Win=16384 Len=0 MSS=1400"
"230","0.003480","107.186.197.128","10.10.10.10","ICMP","86","Destination unreachable (Host administratively prohibited)"
"231","0.003500","172.120.224.188","10.10.10.10","TCP","58","80  >  44881 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"232","0.003503","104.253.179.177","10.10.10.10","TCP","58","80  >  30440 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"233","0.003535","107.165.86.195","10.10.10.10","TCP","58","80  >  20381 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"234","0.003537","142.252.90.68","10.10.10.10","TCP","58","80  >  27106 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"235","0.003605","107.187.34.229","10.10.10.10","TCP","58","80  >  33816 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"236","0.003614","104.165.189.88","10.10.10.10","TCP","54","80  >  37888 [RST] Seq=1 Win=0 Len=0"
"237","0.003654","107.187.34.108","10.10.10.10","TCP","58","80  >  50518 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"238","0.003671","104.253.6.109","10.10.10.10","TCP","58","80  >  64143 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"239","0.003710","23.230.147.226","10.10.10.10","TCP","58","80  >  43258 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"240","0.003742","104.253.241.130","10.10.10.10","TCP","58","80  >  7104 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"241","0.003745","104.253.244.93","10.10.10.10","TCP","58","80  >  53691 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"242","0.003747","104.253.241.130","10.10.10.10","TCP","58","80  >  37869 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"243","0.003815","104.164.35.24","10.10.10.10","TCP","58","80  >  26120 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"244","0.003820","45.39.209.113","10.10.10.10","TCP","58","80  >  29430 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"245","0.003822","104.164.251.214","10.10.10.10","TCP","58","80  >  25781 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"246","0.003825","45.39.209.113","10.10.10.10","TCP","58","80  >  22662 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"247","0.003833","104.164.24.158","10.10.10.10","TCP","58","80  >  29587 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"248","0.003849","104.252.116.175","10.10.10.10","TCP","58","443  >  21851 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"249","0.003851","45.38.115.50","10.10.10.10","TCP","58","80  >  36948 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"250","0.003861","104.165.207.16","10.10.10.10","TCP","58","80  >  14439 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"251","0.003864","107.186.184.25","10.10.10.10","TCP","58","80  >  42628 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"252","0.003939","142.252.8.241","10.10.10.10","TCP","58","80  >  2887 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"253","0.003942","50.117.67.69","10.10.10.10","TCP","58","443  >  830 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"254","0.003948","104.164.117.85","10.10.10.10","TCP","58","80  >  3641 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"255","0.003962","104.165.63.148","10.10.10.10","TCP","58","443  >  25966 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"256","0.003984","107.164.191.88","10.10.10.10","TCP","58","80  >  40278 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"257","0.003986","107.165.155.247","10.10.10.10","TCP","58","80  >  2021 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"258","0.003989","107.164.191.88","10.10.10.10","TCP","58","80  >  46043 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"259","0.004001","50.117.48.207","10.10.10.10","TCP","58","443  >  33515 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"260","0.004043","23.230.131.207","10.10.10.10","TCP","58","80  >  55210 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"261","0.004045","142.252.135.82","10.10.10.10","TCP","58","80  >  52741 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"262","0.004059","107.187.129.35","10.10.10.10","ICMP","82","Destination unreachable (Host administratively prohibited)"
"263","0.004087","172.120.21.149","10.10.10.10","TCP","58","80  >  4252 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"264","0.004100","107.186.95.46","10.10.10.10","TCP","58","80  >  57625 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"265","0.004103","172.121.54.45","10.10.10.10","TCP","58","443  >  42044 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"266","0.004117","107.186.95.253","10.10.10.10","TCP","54","80  >  39481 [RST] Seq=1 Win=0 Len=0"
"267","0.004135","104.252.89.36","10.10.10.10","TCP","58","80  >  45530 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"268","0.004144","104.165.238.221","10.10.10.10","TCP","58","80  >  2339 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"269","0.004146","104.165.131.211","10.10.10.10","TCP","58","80  >  9202 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"270","0.004177","107.165.38.2","10.10.10.10","TCP","58","443  >  54337 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"271","0.004180","23.230.111.10","10.10.10.10","TCP","58","80  >  44305 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"272","0.004200","23.230.111.10","10.10.10.10","TCP","58","80  >  51668 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"273","0.004203","23.27.90.196","10.10.10.10","TCP","58","443  >  42387 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1400"
"274","0.004238","50.118.225.200","10.10.10.10","TCP","58","80  >  14555 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"275","0.004240","107.164.159.38","10.10.10.10","TCP","58","80  >  60869 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"276","0.004243","104.164.44.169","10.10.10.10","TCP","58","80  >  62521 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"277","0.004245","172.120.249.38","10.10.10.10","TCP","54","443  >  4555 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"278","0.004262","166.88.215.65","10.10.10.10","TCP","58","80  >  62627 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"279","0.004269","104.143.128.36","10.10.10.10","TCP","54","80  >  42922 [RST] Seq=1 Win=0 Len=0"
"280","0.004286","23.230.207.3","10.10.10.10","TCP","58","443  >  30304 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1400"
"281","0.004312","142.252.82.162","10.10.10.10","ICMP","86","Destination unreachable (Host administratively prohibited)"
"282","0.004348","23.27.11.17","10.10.10.10","TCP","58","80  >  10264 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"283","0.004375","107.186.113.78","10.10.10.10","TCP","58","80  >  27292 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"284","0.004417","107.164.137.214","10.10.10.10","TCP","58","80  >  48813 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"285","0.004436","107.165.244.24","10.10.10.10","TCP","54","443  >  55369 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"286","0.004505","142.111.139.178","10.10.10.10","TCP","58","80  >  54519 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"287","0.004521","192.177.87.208","10.10.10.10","TCP","58","80  >  5841 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"288","0.004537","45.39.91.163","10.10.10.10","TCP","54","443  >  63337 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"289","0.004539","104.165.21.192","10.10.10.10","TCP","58","80  >  38232 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"290","0.004544","38.99.250.135","10.10.10.10","TCP","58","443  >  1886 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1400"
"291","0.004559","107.164.154.16","10.10.10.10","TCP","58","80  >  49582 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"292","0.004575","107.165.69.174","10.10.10.10","TCP","58","80  >  6444 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"293","0.004634","104.252.133.239","10.10.10.10","TCP","58","80  >  13674 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"294","0.004660","107.186.51.40","10.10.10.10","TCP","58","443  >  50283 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"295","0.004662","104.252.42.183","10.10.10.10","TCP","58","443  >  4408 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"296","0.004664","45.39.35.110","10.10.10.10","TCP","54","443  >  41290 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"297","0.004669","166.88.178.45","10.10.10.10","TCP","58","80  >  4225 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"298","0.004672","142.111.34.113","10.10.10.10","TCP","54","80  >  53802 [RST] Seq=1 Win=0 Len=0"
"299","0.004702","107.186.51.40","10.10.10.10","TCP","58","443  >  23635 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"300","0.004716","192.177.110.143","10.10.10.10","TCP","54","80  >  25505 [RST] Seq=1 Win=0 Len=0"
"301","0.004751","142.111.170.246","10.10.10.10","TCP","58","80  >  22869 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"302","0.004792","104.165.207.77","10.10.10.10","TCP","58","80  >  24555 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"303","0.004803","45.39.113.133","10.10.10.10","TCP","54","80  >  6895 [RST] Seq=1 Win=0 Len=0"
"304","0.004825","172.120.232.174","10.10.10.10","TCP","58","80  >  60490 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"305","0.004827","23.230.243.146","10.10.10.10","TCP","58","80  >  7929 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"306","0.004852","45.39.247.40","10.10.10.10","TCP","54","80  >  44904 [RST] Seq=1 Win=0 Len=0"
"307","0.004854","23.230.243.254","10.10.10.10","TCP","58","80  >  7012 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"308","0.004892","172.120.177.130","10.10.10.10","ICMP","82","Destination unreachable (Host administratively prohibited)"
"309","0.004894","107.165.139.97","10.10.10.10","ICMP","82","Destination unreachable (Host administratively prohibited)"
"310","0.004907","172.252.175.24","10.10.10.10","TCP","58","80  >  49723 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"311","0.004909","23.27.11.19","10.10.10.10","TCP","58","80  >  7469 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"312","0.004924","107.164.189.187","10.10.10.10","TCP","54","80  >  62990 [RST] Seq=1 Win=0 Len=0"
"313","0.004958","104.253.179.121","10.10.10.10","TCP","58","80  >  51760 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"314","0.005040","104.165.84.14","10.10.10.10","TCP","58","80  >  52400 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"315","0.005042","23.230.125.200","10.10.10.10","TCP","58","80  >  4695 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"316","0.005098","136.0.50.174","10.10.10.10","TCP","58","80  >  38441 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"317","0.005101","45.39.205.84","10.10.10.10","TCP","58","443  >  16597 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"318","0.005103","23.230.153.234","10.10.10.10","TCP","58","80  >  12147 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1400"
"319","0.005105","142.111.158.24","10.10.10.10","TCP","58","80  >  11451 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"320","0.005108","107.165.155.215","10.10.10.10","TCP","58","80  >  34537 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"321","0.005208","172.121.255.238","10.10.10.10","TCP","54","80  >  33727 [RST] Seq=1 Win=0 Len=0"
"322","0.005230","142.111.99.17","10.10.10.10","TCP","58","80  >  4262 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"323","0.005232","23.27.240.47","10.10.10.10","TCP","58","80  >  52199 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"324","0.005258","142.111.99.17","10.10.10.10","TCP","58","80  >  8455 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"325","0.005272","104.252.56.196","10.10.10.10","TCP","58","80  >  44332 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"326","0.005275","104.252.99.60","10.10.10.10","TCP","58","80  >  3882 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"327","0.005301","45.38.7.236","10.10.10.10","TCP","58","443  >  9905 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"328","0.005304","142.111.214.28","10.10.10.10","TCP","58","80  >  46211 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"329","0.005320","45.39.20.189","10.10.10.10","TCP","58","80  >  2257 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"330","0.005347","107.165.155.111","10.10.10.10","TCP","58","80  >  5061 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"331","0.005389","45.39.133.90","10.10.10.10","TCP","54","80  >  15704 [RST] Seq=1 Win=0 Len=0"
"332","0.005393","23.230.145.39","10.10.10.10","TCP","58","443  >  43771 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"333","0.005408","23.230.134.225","10.10.10.10","TCP","58","80  >  59099 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"334","0.005421","142.252.216.43","10.10.10.10","TCP","54","80  >  51277 [RST] Seq=1 Win=0 Len=0"
"335","0.005423","23.27.72.84","10.10.10.10","TCP","58","80  >  33578 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"336","0.005441","50.118.250.244","10.10.10.10","TCP","58","80  >  22130 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"337","0.005444","50.117.58.233","10.10.10.10","TCP","58","80  >  3584 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"338","0.005452","45.38.240.94","10.10.10.10","TCP","58","443  >  44603 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"339","0.005466","173.245.94.141","10.10.10.10","TCP","58","80  >  13251 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"340","0.005468","45.38.240.100","10.10.10.10","TCP","58","443  >  63452 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"341","0.005515","104.252.27.6","10.10.10.10","TCP","58","443  >  64921 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"342","0.005568","104.165.146.182","10.10.10.10","TCP","58","80  >  58860 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"343","0.005570","142.111.90.84","10.10.10.10","TCP","58","80  >  28863 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"344","0.005602","45.39.74.187","10.10.10.10","TCP","58","80  >  65510 [SYN, ACK] Seq=0 Ack=1 Win=16384 Len=0 MSS=1400"
"345","0.005630","107.187.21.190","10.10.10.10","TCP","58","80  >  45930 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"346","0.005651","107.165.234.239","10.10.10.10","TCP","58","443  >  5669 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"347","0.005680","45.38.100.233","10.10.10.10","TCP","58","80  >  62416 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"348","0.005692","23.230.111.152","10.10.10.10","TCP","58","80  >  56192 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"349","0.005694","172.252.86.79","10.10.10.10","TCP","58","80  >  34211 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1400"
"350","0.005696","107.164.101.150","10.10.10.10","TCP","58","80  >  17535 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"351","0.005699","23.230.111.152","10.10.10.10","TCP","58","80  >  569 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"352","0.005703","104.252.50.86","10.10.10.10","TCP","54","80  >  49709 [RST] Seq=1 Win=0 Len=0"
"353","0.005727","107.187.23.2","10.10.10.10","TCP","58","80  >  31856 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"354","0.005754","172.252.129.47","10.10.10.10","TCP","58","443  >  47758 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"355","0.005765","172.121.35.241","10.10.10.10","TCP","58","443  >  4353 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
